Age,Workclass,Fnlwgt,Education,Education_Num,Marital_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_Per_Week,Native_Country,Result
26,rivate,181655, Assoc-voc,11, Married-civ-spouse,dm-clerical, Husband, White, Male,0,2377,45,nited-States, <=50K
25,rivate,332702, Assoc-voc,11, Never-married,ther-service, Own-child, White, Female,0,0,15,nited-States, <=50K
45,,51164, Some-college,10, Married-civ-spouse,, Wife, Black, Female,0,0,40,nited-States, <=50K
35,rivate,234901, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,2407,0,40,nited-States, <=50K
36,rivate,131414, Some-college,10, Never-married,ales, Not-in-family, Black, Female,0,0,36,nited-States, <=50K
43,tate-gov,260960, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,50,nited-States, <=50K
56,rivate,156052, HS-grad,9, Widowed,ther-service, Unmarried, Black, Female,594,0,20,nited-States, <=50K
42,rivate,279914, Bachelors,13, Married-civ-spouse,ech-support, Husband, White, Male,0,0,40,nited-States, >50K
19,rivate,192453, Some-college,10, Never-married,ther-service, Other-relative, White, Female,0,0,25,nited-States, <=50K
55,elf-emp-not-inc,200939, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,72,nited-States, <=50K
42,rivate,151408, Masters,14, Never-married,xec-managerial, Not-in-family, White, Female,14084,0,50,nited-States, >50K
26,rivate,112847, Assoc-voc,11, Never-married,ech-support, Own-child, White, Male,0,0,40,nited-States, <=50K
17,rivate,316929, 12th,8, Never-married,andlers-cleaners, Own-child, White, Male,0,0,20,nited-States, <=50K
42,ocal-gov,126319, Bachelors,13, Married-civ-spouse,rof-specialty, Wife, White, Female,0,0,40,nited-States, >50K
55,rivate,197422, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,7688,0,40,nited-States, >50K
32,rivate,267736, Some-college,10, Never-married,dm-clerical, Own-child, Black, Female,0,0,40,nited-States, <=50K
29,rivate,267034, 11th,7, Never-married,raft-repair, Own-child, Black, Male,0,0,40,aiti, <=50K
46,tate-gov,193047, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,37,nited-States, <=50K
29,tate-gov,356089, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,7688,0,40,nited-States, >50K
22,rivate,223515, Bachelors,13, Never-married,rof-specialty, Unmarried, White, Male,0,0,20,nited-States, <=50K
58,elf-emp-not-inc,87510, 10th,6, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
23,rivate,145111, HS-grad,9, Never-married,ransport-moving, Unmarried, White, Male,0,0,50,nited-States, <=50K
39,rivate,48093, HS-grad,9, Never-married,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
27,rivate,31757, Assoc-voc,11, Never-married,raft-repair, Own-child, White, Male,0,0,38,nited-States, <=50K
54,rivate,285854, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, >50K
33,ocal-gov,120064, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Female,0,0,45,nited-States, <=50K
46,ederal-gov,167381, HS-grad,9, Married-civ-spouse,dm-clerical, Wife, White, Female,0,0,40,nited-States, >50K
37,rivate,103408, HS-grad,9, Never-married,arming-fishing, Not-in-family, Black, Male,0,0,40,nited-States, <=50K
36,rivate,101460, HS-grad,9, Never-married,ther-service, Not-in-family, White, Female,0,0,18,nited-States, <=50K
59,ocal-gov,420537, HS-grad,9, Married-civ-spouse,dm-clerical, Wife, White, Female,0,0,38,nited-States, >50K
34,ocal-gov,119411, HS-grad,9, Divorced,rotective-serv, Unmarried, White, Male,0,0,40,ortugal, <=50K
53,elf-emp-inc,128272, Doctorate,16, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,70,nited-States, >50K
51,rivate,386773, Bachelors,13, Never-married,ales, Not-in-family, White, Male,0,0,55,nited-States, >50K
32,rivate,283268, 10th,6, Separated,ther-service, Unmarried, White, Female,0,0,42,nited-States, <=50K
31,tate-gov,301526, Some-college,10, Married-spouse-absent,ther-service, Other-relative, White, Male,0,0,40,nited-States, <=50K
22,rivate,151790, Some-college,10, Married-civ-spouse,ales, Wife, White, Female,0,0,30,ermany, <=50K
47,elf-emp-not-inc,106252, Bachelors,13, Divorced,ales, Not-in-family, White, Female,0,0,50,nited-States, <=50K
32,rivate,188557, HS-grad,9, Never-married,achine-op-inspct, Not-in-family, White, Male,0,0,40,nited-States, <=50K
26,rivate,171114, Some-college,10, Never-married,arming-fishing, Not-in-family, White, Female,0,0,38,nited-States, <=50K
37,rivate,327323, 5th-6th,3, Separated,arming-fishing, Not-in-family, White, Male,0,0,32,uatemala, <=50K
31,rivate,244147, HS-grad,9, Divorced,raft-repair, Unmarried, White, Male,0,0,55,nited-States, <=50K
37,rivate,280282, Assoc-voc,11, Married-civ-spouse,ech-support, Wife, White, Female,0,0,24,nited-States, >50K
55,rivate,116442, HS-grad,9, Never-married,ales, Not-in-family, White, Male,0,0,38,nited-States, <=50K
23,ocal-gov,282579, Assoc-voc,11, Divorced,ech-support, Not-in-family, White, Male,0,0,56,nited-States, <=50K
36,rivate,51838, Some-college,10, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
34,rivate,73585, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,, <=50K
43,rivate,226902, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, >50K
54,rivate,279129, Some-college,10, Never-married,ech-support, Not-in-family, White, Male,0,0,40,nited-States, <=50K
43,tate-gov,146908, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,, <=50K
28,rivate,196690, Assoc-voc,11, Never-married,achine-op-inspct, Not-in-family, White, Female,0,1669,42,nited-States, <=50K
40,rivate,130760, Assoc-voc,11, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, >50K
41,elf-emp-not-inc,49572, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,nited-States, <=50K
40,rivate,237601, Bachelors,13, Never-married,ales, Not-in-family, Other, Female,0,0,55,nited-States, >50K
42,rivate,169628, Some-college,10, Divorced,dm-clerical, Not-in-family, Black, Female,0,0,38,nited-States, <=50K
61,elf-emp-not-inc,36671, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, White, Male,0,2352,50,nited-States, <=50K
18,rivate,231193, 12th,8, Never-married,achine-op-inspct, Own-child, White, Male,0,0,30,nited-States, <=50K
59,,192130, HS-grad,9, Married-civ-spouse,, Husband, White, Male,0,0,16,nited-States, <=50K
21,,149704, HS-grad,9, Never-married,, Not-in-family, White, Female,1055,0,40,nited-States, <=50K
48,rivate,102102, Assoc-voc,11, Married-civ-spouse,ech-support, Husband, White, Male,0,0,50,nited-States, >50K
41,elf-emp-inc,32185, Bachelors,13, Married-civ-spouse,ech-support, Husband, White, Male,0,0,40,nited-States, <=50K
18,,196061, Some-college,10, Never-married,, Own-child, White, Male,0,0,33,nited-States, <=50K
23,rivate,211046, HS-grad,9, Never-married,ales, Not-in-family, White, Female,2463,0,40,nited-States, <=50K
60,rivate,31577, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,60,nited-States, >50K
22,rivate,162343, Some-college,10, Never-married,ther-service, Other-relative, Black, Male,0,0,20,nited-States, <=50K
61,rivate,128831, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
25,rivate,316688, HS-grad,9, Never-married,achine-op-inspct, Not-in-family, Black, Male,0,0,40,nited-States, <=50K
46,rivate,90758, Masters,14, Never-married,ech-support, Not-in-family, White, Male,0,0,35,nited-States, >50K
43,rivate,274363, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,1902,40,ngland, >50K
43,rivate,154538, Assoc-acdm,12, Divorced,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, <=50K
24,rivate,106085, HS-grad,9, Never-married,ther-service, Own-child, Black, Male,0,1721,30,nited-States, <=50K
68,elf-emp-not-inc,315859, 11th,7, Never-married,arming-fishing, Unmarried, White, Male,0,0,20,nited-States, <=50K
31,rivate,51471, HS-grad,9, Divorced,dm-clerical, Unmarried, White, Female,0,0,38,nited-States, <=50K
17,rivate,193830, 11th,7, Never-married,ales, Own-child, White, Female,0,0,20,nited-States, <=50K
32,rivate,231043, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,5178,0,48,nited-States, >50K
50,,23780, Masters,14, Married-spouse-absent,, Other-relative, White, Male,0,0,40,nited-States, <=50K
33,rivate,169879, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,3103,0,47,nited-States, >50K
64,rivate,270333, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
20,rivate,138768, HS-grad,9, Never-married,ransport-moving, Own-child, White, Male,0,0,30,nited-States, <=50K
30,rivate,191571, HS-grad,9, Separated,ther-service, Own-child, White, Female,0,0,36,nited-States, <=50K
22,,219941, Some-college,10, Never-married,, Own-child, Black, Male,0,0,40,nited-States, <=50K
43,rivate,94113, Some-college,10, Divorced,xec-managerial, Not-in-family, White, Male,0,0,45,nited-States, <=50K
22,rivate,137510, Some-college,10, Never-married,dm-clerical, Own-child, White, Male,0,0,40,nited-States, <=50K
17,rivate,32607, 10th,6, Never-married,arming-fishing, Own-child, White, Male,0,0,20,nited-States, <=50K
47,elf-emp-not-inc,93208, HS-grad,9, Married-civ-spouse,ther-service, Wife, White, Female,0,0,75,taly, <=50K
41,rivate,254440, Assoc-voc,11, Never-married,rof-specialty, Not-in-family, White, Female,0,0,60,nited-States, <=50K
56,rivate,186556, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, >50K
64,rivate,169871, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,45,nited-States, <=50K
47,rivate,191277, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,50,nited-States, >50K
48,rivate,167159, Assoc-voc,11, Never-married,dm-clerical, Unmarried, White, Male,0,0,40,nited-States, <=50K
31,rivate,171871, Masters,14, Never-married,rof-specialty, Not-in-family, White, Female,0,0,46,nited-States, <=50K
29,rivate,154411, Assoc-voc,11, Never-married,ech-support, Own-child, White, Male,0,0,40,nited-States, <=50K
30,rivate,129227, HS-grad,9, Widowed,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
32,rivate,110331, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,1672,60,nited-States, <=50K
57,rivate,34269, HS-grad,9, Widowed,ransport-moving, Unmarried, White, Male,0,653,42,nited-States, >50K
62,rivate,174355, HS-grad,9, Widowed,ther-service, Not-in-family, White, Female,0,0,40,nited-States, <=50K
39,rivate,680390, HS-grad,9, Separated,achine-op-inspct, Unmarried, White, Female,0,0,24,nited-States, <=50K
43,rivate,233130, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Male,0,0,25,nited-States, <=50K
24,elf-emp-inc,165474, Bachelors,13, Never-married,ales, Own-child, White, Male,0,0,40,nited-States, <=50K
42,,257780, 11th,7, Married-civ-spouse,, Husband, White, Male,0,0,15,nited-States, <=50K
53,rivate,194259, Some-college,10, Married-civ-spouse,dm-clerical, Wife, White, Female,4386,0,40,nited-States, >50K
26,rivate,280093, Some-college,10, Never-married,andlers-cleaners, Own-child, White, Male,0,0,40,nited-States, <=50K
73,elf-emp-not-inc,177387, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
72,,28929, 11th,7, Widowed,, Not-in-family, White, Female,0,0,24,nited-States, <=50K
55,rivate,105304, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
25,rivate,499233, HS-grad,9, Divorced,dm-clerical, Not-in-family, White, Male,0,0,40,nited-States, <=50K
41,rivate,180572, Bachelors,13, Divorced,rof-specialty, Not-in-family, White, Female,0,0,50,nited-States, >50K
24,rivate,321435, Bachelors,13, Never-married,xec-managerial, Not-in-family, White, Male,0,0,50,nited-States, <=50K
63,rivate,86108, HS-grad,9, Widowed,arming-fishing, Not-in-family, White, Male,0,0,6,nited-States, <=50K
17,rivate,198124, 11th,7, Never-married,ales, Own-child, White, Male,0,0,20,nited-States, <=50K
35,rivate,135162, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, <=50K
51,rivate,146813, Some-college,10, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
62,ocal-gov,291175, Bachelors,13, Widowed,rof-specialty, Not-in-family, White, Female,0,0,48,nited-States, <=50K
55,rivate,387569, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,4386,0,40,nited-States, >50K
43,rivate,102895, Some-college,10, Divorced,rof-specialty, Not-in-family, White, Male,0,0,40,nited-States, <=50K
40,ocal-gov,33274, HS-grad,9, Divorced,ther-service, Not-in-family, White, Female,0,0,50,nited-States, <=50K
37,rivate,86551, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,45,nited-States, >50K
39,rivate,138192, Bachelors,13, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
31,rivate,118966, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,0,0,18,nited-States, <=50K
61,rivate,99784, Masters,14, Widowed,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, >50K
26,rivate,90980, Assoc-voc,11, Divorced,dm-clerical, Not-in-family, White, Female,0,0,55,nited-States, <=50K
46,elf-emp-not-inc,177407, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, <=50K
26,rivate,96467, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, <=50K
48,tate-gov,327886, Doctorate,16, Divorced,rof-specialty, Own-child, White, Male,0,0,50,nited-States, >50K
34,rivate,111567, HS-grad,9, Never-married,ransport-moving, Own-child, White, Male,0,0,40,nited-States, <=50K
34,ocal-gov,166545, HS-grad,9, Never-married,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
59,rivate,142182, HS-grad,9, Married-civ-spouse,ther-service, Husband, White, Male,0,0,40,nited-States, >50K
34,rivate,188798, Bachelors,13, Never-married,rof-specialty, Own-child, White, Female,0,0,40,nited-States, <=50K
49,rivate,38563, Bachelors,13, Never-married,xec-managerial, Not-in-family, White, Female,0,0,56,nited-States, >50K
18,rivate,216284, 11th,7, Never-married,dm-clerical, Own-child, White, Female,0,0,20,nited-States, <=50K
43,rivate,191547, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,40,exico, <=50K
48,rivate,285335, 11th,7, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, <=50K
28,elf-emp-inc,142712, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,70,nited-States, <=50K
33,rivate,80945, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
24,rivate,309055, Some-college,10, Never-married,ales, Not-in-family, White, Female,0,0,15,nited-States, <=50K
21,rivate,62339, 10th,6, Never-married,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
17,rivate,368700, 11th,7, Never-married,ales, Own-child, White, Male,0,0,28,nited-States, <=50K
39,rivate,176186, Some-college,10, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,50,nited-States, >50K
29,elf-emp-not-inc,266855, Bachelors,13, Separated,rof-specialty, Own-child, White, Male,0,0,40,nited-States, <=50K
44,rivate,48087, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
24,rivate,121313, Some-college,10, Never-married,ransport-moving, Own-child, White, Male,0,0,50,nited-States, <=50K
71,elf-emp-not-inc,143437, Masters,14, Married-civ-spouse,ales, Husband, White, Male,10605,0,40,nited-States, >50K
51,elf-emp-not-inc,160724, Bachelors,13, Married-civ-spouse,ales, Husband, Asian-Pac-Islander, Male,0,2415,40,hina, >50K
55,rivate,282753, 5th-6th,3, Divorced,ther-service, Unmarried, Black, Male,0,0,25,nited-States, <=50K
41,rivate,194636, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,nited-States, >50K
23,rivate,153044, HS-grad,9, Never-married,andlers-cleaners, Unmarried, Black, Female,0,0,7,nited-States, <=50K
38,rivate,411797, Assoc-voc,11, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
39,rivate,117683, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, >50K
19,rivate,376540, HS-grad,9, Never-married,dm-clerical, Not-in-family, White, Female,0,0,30,nited-States, <=50K
49,rivate,72393, 9th,5, Divorced,achine-op-inspct, Not-in-family, White, Female,0,0,40,nited-States, <=50K
32,rivate,270335, Bachelors,13, Married-civ-spouse,dm-clerical, Other-relative, White, Male,0,0,40,hilippines, >50K
27,rivate,96226, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,70,nited-States, <=50K
38,rivate,95336, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, >50K
33,rivate,258498, Some-college,10, Married-civ-spouse,raft-repair, Wife, White, Female,0,0,60,nited-States, <=50K
63,,149698, Some-college,10, Married-civ-spouse,, Husband, White, Male,0,0,15,nited-States, <=50K
23,rivate,205865, Bachelors,13, Never-married,xec-managerial, Own-child, White, Male,0,0,28,nited-States, <=50K
33,elf-emp-inc,155781, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,60,, <=50K
54,elf-emp-not-inc,406468, HS-grad,9, Married-civ-spouse,ales, Husband, Black, Male,0,0,40,nited-States, <=50K
29,rivate,177119, Assoc-voc,11, Divorced,ech-support, Not-in-family, White, Female,2174,0,45,nited-States, <=50K
48,,144397, Some-college,10, Divorced,, Unmarried, Black, Female,0,0,30,nited-States, <=50K
35,elf-emp-not-inc,372525, Bachelors,13, Never-married,xec-managerial, Not-in-family, White, Male,0,0,40,nited-States, <=50K
28,rivate,164170, Assoc-voc,11, Married-civ-spouse,dm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40,ndia, <=50K
