Age,Workclass,Fnlwgt,Education,Education_Num,Marital_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_Per_Week,Native_Country,Result
38,rivate,104089, Assoc-voc,11, Never-married,raft-repair, Own-child, White, Male,0,0,40,nited-States, <=50K
35,rivate,208106, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,40,cuador, <=50K
27,tate-gov,340269, Some-college,10, Never-married,rotective-serv, Not-in-family, White, Male,0,0,40,nited-States, <=50K
27,rivate,236246, Assoc-acdm,12, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
46,rivate,213408, Some-college,10, Divorced,ales, Unmarried, White, Female,0,0,40,uba, <=50K
40,,84232, HS-grad,9, Never-married,, Not-in-family, White, Female,0,0,4,nited-States, <=50K
19,rivate,302945, Some-college,10, Never-married,dm-clerical, Own-child, White, Male,0,0,10,hailand, <=50K
69,,28197, HS-grad,9, Married-civ-spouse,, Husband, White, Male,0,0,60,nited-States, >50K
20,rivate,262749, Some-college,10, Never-married,ther-service, Own-child, White, Male,0,0,35,nited-States, <=50K
34,ederal-gov,198265, Bachelors,13, Married-civ-spouse,rotective-serv, Husband, White, Male,0,0,60,nited-States, <=50K
49,rivate,170871, Masters,14, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,45,nited-States, >50K
27,rivate,177761, Some-college,10, Married-civ-spouse,arming-fishing, Husband, Other, Male,0,0,50,nited-States, <=50K
59,rivate,175689, Some-college,10, Married-civ-spouse,dm-clerical, Wife, White, Female,0,0,14,uba, >50K
45,rivate,205100, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,15024,0,60,nited-States, >50K
21,rivate,77759, Some-college,10, Never-married,ales, Own-child, White, Female,0,0,15,nited-States, <=50K
51,tate-gov,77905, Assoc-voc,11, Divorced,rof-specialty, Unmarried, White, Female,0,0,40,nited-States, <=50K
64,,193575, 11th,7, Never-married,, Unmarried, White, Male,0,0,40,nited-States, <=50K
41,tate-gov,116520, Doctorate,16, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
18,,85154, 12th,8, Never-married,, Own-child, Asian-Pac-Islander, Female,0,0,24,ermany, <=50K
49,rivate,180532, Masters,14, Married-spouse-absent,rof-specialty, Not-in-family, White, Male,0,0,40,nited-States, <=50K
51,rivate,508891, HS-grad,9, Divorced,achine-op-inspct, Own-child, Black, Male,0,0,40,nited-States, <=50K
20,rivate,211345, Some-college,10, Never-married,andlers-cleaners, Own-child, White, Female,0,0,20,nited-States, <=50K
69,elf-emp-not-inc,170877, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,48,nited-States, <=50K
18,,97318, HS-grad,9, Never-married,, Own-child, White, Female,0,0,35,nited-States, <=50K
43,rivate,184105, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,50,nited-States, <=50K
50,rivate,150941, HS-grad,9, Divorced,achine-op-inspct, Unmarried, Black, Female,0,0,44,nited-States, <=50K
32,rivate,303942, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
27,ocal-gov,273929, HS-grad,9, Never-married,arming-fishing, Own-child, White, Male,0,0,40,nited-States, <=50K
38,rivate,197077, HS-grad,9, Married-civ-spouse,ther-service, Husband, White, Male,0,0,40,nited-States, <=50K
62,rivate,162825, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, >50K
46,rivate,159869, HS-grad,9, Divorced,xec-managerial, Not-in-family, White, Male,0,0,44,nited-States, <=50K
19,rivate,158343, Some-college,10, Never-married,ech-support, Own-child, White, Female,0,0,40,, <=50K
17,,406920, 10th,6, Never-married,, Own-child, White, Male,0,0,40,nited-States, <=50K
21,rivate,227986, HS-grad,9, Never-married,achine-op-inspct, Unmarried, White, Female,0,0,40,nited-States, <=50K
36,rivate,137527, Bachelors,13, Never-married,dm-clerical, Not-in-family, White, Female,0,0,50,nited-States, <=50K
36,rivate,180150, 12th,8, Divorced,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
23,rivate,239539, HS-grad,9, Never-married,achine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40,hilippines, <=50K
58,rivate,281792, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
40,rivate,224799, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,45,nited-States, <=50K
64,rivate,292639, Some-college,10, Married-civ-spouse,xec-managerial, Wife, White, Female,10566,0,35,nited-States, <=50K
66,rivate,22313, 11th,7, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,20,nited-States, <=50K
42,rivate,194636, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
55,rivate,156089, Some-college,10, Widowed,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
53,rivate,193720, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,1977,40,nited-States, >50K
25,rivate,218667, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,40,nited-States, <=50K
39,rivate,358837, Some-college,10, Never-married,ech-support, Unmarried, Black, Female,0,0,40,nited-States, <=50K
20,rivate,174685, HS-grad,9, Never-married,ther-service, Own-child, White, Male,0,0,40,nited-States, <=50K
32,rivate,168854, HS-grad,9, Married-civ-spouse,ther-service, Husband, White, Male,0,0,54,nited-States, <=50K
28,rivate,133696, Bachelors,13, Never-married,ales, Unmarried, White, Male,0,0,65,nited-States, <=50K
23,ederal-gov,350680, Assoc-acdm,12, Never-married,xec-managerial, Own-child, White, Female,0,0,40,oland, <=50K
18,rivate,115215, HS-grad,9, Never-married,ther-service, Own-child, White, Male,0,0,25,nited-States, <=50K
43,elf-emp-not-inc,152958, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,35,nited-States, >50K
29,rivate,217200, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
32,rivate,235124, Some-college,10, Married-civ-spouse,rotective-serv, Husband, White, Male,0,0,46,ominican-Republic, <=50K
31,ocal-gov,144949, HS-grad,9, Divorced,raft-repair, Unmarried, White, Male,0,0,40,nited-States, <=50K
60,rivate,135470, 5th-6th,3, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,exico, <=50K
42,rivate,281209, Some-college,10, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,50,nited-States, <=50K
46,rivate,155489, Masters,14, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, >50K
38,rivate,290306, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
18,rivate,182042, 11th,7, Never-married,ther-service, Own-child, White, Female,0,0,19,nited-States, <=50K
31,rivate,210008, HS-grad,9, Never-married,ales, Own-child, White, Female,0,0,40,nited-States, <=50K
54,rivate,234938, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,4064,0,55,nited-States, <=50K
46,rivate,315423, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,2042,50,nited-States, <=50K
27,elf-emp-not-inc,30244, HS-grad,9, Never-married,arming-fishing, Own-child, White, Male,0,0,80,nited-States, <=50K
50,ocal-gov,30008, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,45,nited-States, >50K
38,elf-emp-not-inc,201328, 7th-8th,4, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,56,nited-States, <=50K
36,tate-gov,96468, Masters,14, Never-married,rof-specialty, Own-child, White, Female,0,0,40,nited-States, <=50K
25,rivate,486332, HS-grad,9, Divorced,ther-service, Not-in-family, White, Male,0,0,40,exico, <=50K
19,rivate,46162, HS-grad,9, Never-married,arming-fishing, Own-child, White, Male,0,0,25,nited-States, <=50K
60,ocal-gov,98350, Some-college,10, Married-civ-spouse,ther-service, Husband, Asian-Pac-Islander, Male,0,0,60,hilippines, <=50K
45,ocal-gov,175958, 9th,5, Never-married,ther-service, Own-child, White, Male,0,0,40,nited-States, <=50K
21,rivate,119309, Some-college,10, Never-married,ech-support, Own-child, White, Male,0,1602,16,nited-States, <=50K
42,rivate,175935, HS-grad,9, Divorced,ransport-moving, Not-in-family, White, Male,0,1980,46,nited-States, <=50K
38,rivate,204527, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, <=50K
22,,57827, Some-college,10, Never-married,, Own-child, White, Male,0,0,40,nited-States, <=50K
19,rivate,418176, HS-grad,9, Never-married,xec-managerial, Not-in-family, Black, Male,0,0,32,nited-States, <=50K
23,rivate,262744, Some-college,10, Never-married,dm-clerical, Own-child, White, Male,0,0,40,nited-States, <=50K
24,rivate,177287, Some-college,10, Never-married,andlers-cleaners, Own-child, White, Female,0,0,30,nited-States, <=50K
30,rivate,255004, Assoc-acdm,12, Divorced,ales, Not-in-family, White, Male,0,0,52,nited-States, <=50K
62,rivate,183735, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
26,elf-emp-not-inc,318644, Prof-school,15, Never-married,rof-specialty, Own-child, White, Male,0,0,20,nited-States, <=50K
42,ederal-gov,132125, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,52,nited-States, >50K
33,rivate,206051, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
54,elf-emp-inc,99185, Doctorate,16, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,50,, >50K
35,rivate,225750, Bachelors,13, Divorced,rof-specialty, Unmarried, White, Female,0,0,32,nited-States, <=50K
33,rivate,245777, HS-grad,9, Divorced,ales, Not-in-family, White, Male,0,0,40,nited-States, <=50K
45,rivate,169092, HS-grad,9, Divorced,ales, Not-in-family, White, Female,0,0,55,nited-States, <=50K
62,rivate,211035, Bachelors,13, Married-civ-spouse,dm-clerical, Wife, White, Female,0,0,30,nited-States, >50K
24,rivate,285432, HS-grad,9, Never-married,xec-managerial, Own-child, White, Male,0,0,40,nited-States, <=50K
50,ocal-gov,154779, Some-college,10, Divorced,dm-clerical, Not-in-family, Black, Female,0,0,40,nited-States, <=50K
54,rivate,37237, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
58,rivate,417419, 7th-8th,4, Divorced,achine-op-inspct, Own-child, White, Male,0,0,40,nited-States, <=50K
39,elf-emp-inc,33975, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, <=50K
32,rivate,42485, HS-grad,9, Divorced,raft-repair, Unmarried, White, Male,0,0,40,nited-States, <=50K
27,rivate,170017, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, <=50K
27,rivate,152683, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,3908,0,35,nited-States, <=50K
20,rivate,41721, Some-college,10, Never-married,ther-service, Own-child, White, Male,0,0,60,nited-States, <=50K
64,rivate,66634, 7th-8th,4, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
55,elf-emp-inc,257216, Masters,14, Widowed,ales, Not-in-family, White, Female,0,0,40,nited-States, <=50K
46,rivate,167882, HS-grad,9, Divorced,ech-support, Not-in-family, White, Female,0,0,43,nited-States, <=50K
45,rivate,179428, Some-college,10, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,55,nited-States, <=50K
26,rivate,57512, HS-grad,9, Never-married,ransport-moving, Not-in-family, White, Male,0,0,40,nited-States, <=50K
36,rivate,301614, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
25,rivate,193820, Bachelors,13, Never-married,ales, Not-in-family, White, Female,0,1876,40,nited-States, <=50K
58,rivate,222247, 10th,6, Married-civ-spouse,ransport-moving, Husband, White, Male,0,1887,40,nited-States, >50K
39,elf-emp-inc,189092, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,45,nited-States, <=50K
47,rivate,217509, HS-grad,9, Widowed,riv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,45,hailand, <=50K
35,rivate,308691, Masters,14, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,48,nited-States, <=50K
38,rivate,169672, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
50,rivate,120914, 11th,7, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
36,rivate,370156, HS-grad,9, Divorced,dm-clerical, Unmarried, White, Female,0,0,38,nited-States, <=50K
28,rivate,398220, 5th-6th,3, Never-married,raft-repair, Other-relative, White, Male,0,0,40,exico, <=50K
44,elf-emp-not-inc,208277, HS-grad,9, Married-civ-spouse,achine-op-inspct, Wife, White, Female,0,0,45,nited-States, <=50K
40,rivate,337456, HS-grad,9, Divorced,rotective-serv, Unmarried, White, Female,0,0,40,nited-States, <=50K
55,rivate,172666, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
29,elf-emp-not-inc,32280, HS-grad,9, Never-married,arming-fishing, Not-in-family, White, Male,0,0,45,nited-States, <=50K
33,rivate,194901, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,45,nited-States, <=50K
19,,57329, Some-college,10, Never-married,, Own-child, White, Female,0,0,30,apan, <=50K
32,rivate,173730, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,7688,0,40,nited-States, >50K
45,ocal-gov,153312, Masters,14, Married-civ-spouse,rof-specialty, Husband, Black, Male,0,0,10,nited-States, >50K
23,rivate,274797, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,25,nited-States, <=50K
31,rivate,359249, Assoc-voc,11, Never-married,rotective-serv, Own-child, Black, Male,0,0,40,nited-States, <=50K
22,rivate,152744, Some-college,10, Never-married,ther-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40,hilippines, <=50K
59,rivate,188041, HS-grad,9, Divorced,andlers-cleaners, Not-in-family, Black, Male,0,0,40,nited-States, <=50K
32,rivate,97723, Some-college,10, Never-married,raft-repair, Not-in-family, White, Male,0,0,38,nited-States, <=50K
49,tate-gov,354529, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
22,rivate,249727, Some-college,10, Never-married,dm-clerical, Own-child, White, Male,0,0,30,nited-States, <=50K
26,rivate,189590, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Male,0,0,30,nited-States, <=50K
23,tate-gov,298871, Some-college,10, Married-civ-spouse,dm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40,ietnam, <=50K
55,elf-emp-not-inc,205296, Some-college,10, Married-civ-spouse,ales, Wife, White, Female,0,0,50,nited-States, <=50K
47,rivate,303637, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,49,nited-States, >50K
44,rivate,242861, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
27,rivate,37599, Some-college,10, Never-married,ther-service, Not-in-family, White, Male,0,0,24,nited-States, <=50K
40,tate-gov,199381, Masters,14, Married-civ-spouse,rof-specialty, Wife, White, Female,15024,0,37,nited-States, >50K
32,elf-emp-not-inc,56328, Bachelors,13, Married-civ-spouse,rof-specialty, Wife, White, Female,0,0,8,nited-States, >50K
20,rivate,256211, Some-college,10, Never-married,achine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,40,ietnam, <=50K
84,ocal-gov,163685, HS-grad,9, Widowed,xec-managerial, Not-in-family, White, Female,0,0,33,nited-States, <=50K
40,rivate,266084, Some-college,10, Divorced,raft-repair, Other-relative, White, Male,0,0,50,nited-States, <=50K
37,rivate,161111, Bachelors,13, Never-married,ales, Not-in-family, White, Female,0,0,40,nited-States, <=50K
44,rivate,199031, Some-college,10, Divorced,ransport-moving, Own-child, White, Male,0,1380,40,nited-States, <=50K
47,rivate,166634, Some-college,10, Divorced,xec-managerial, Unmarried, White, Female,0,0,40,ermany, <=50K
62,elf-emp-not-inc,204085, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,25,nited-States, <=50K
19,,369527, Some-college,10, Never-married,, Own-child, White, Female,0,0,40,nited-States, <=50K
47,rivate,464945, HS-grad,9, Never-married,ransport-moving, Not-in-family, White, Male,0,0,45,nited-States, <=50K
44,ocal-gov,174684, HS-grad,9, Divorced,raft-repair, Unmarried, Black, Male,0,0,40,nited-States, <=50K
26,ocal-gov,166295, Bachelors,13, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,41,nited-States, <=50K
36,rivate,220511, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
52,rivate,246936, 11th,7, Married-civ-spouse,ther-service, Husband, White, Male,0,0,40,nited-States, <=50K
33,rivate,104509, Some-college,10, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
48,,266337, HS-grad,9, Married-civ-spouse,, Husband, White, Male,0,0,40,nited-States, <=50K
33,rivate,252168, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, Black, Male,0,0,40,nited-States, <=50K
25,rivate,92093, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,20,nited-States, <=50K
62,rivate,88055, Bachelors,13, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
38,rivate,129591, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
46,rivate,142719, HS-grad,9, Married-spouse-absent,arming-fishing, Not-in-family, White, Male,0,0,65,nited-States, <=50K
18,,264924, Some-college,10, Never-married,, Own-child, White, Female,0,0,40,nited-States, <=50K
46,rivate,128796, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,44,nited-States, >50K
38,rivate,115336, HS-grad,9, Divorced,ther-service, Unmarried, White, Female,0,0,70,nited-States, <=50K
52,rivate,190333, Some-college,10, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, >50K
63,elf-emp-not-inc,179444, 7th-8th,4, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,15,nited-States, <=50K
